dataset,fy,edition,page,panel,group,label,label_missing,kind,row_check,derived_cell,table_family,line_no,columns_as_printed,v1,v2,v3,v4,v5,v6,v7,v8,n_values,ruler_spanned,repaired_cells,unparsed_cells,column_meaning,status,reconciliation
trust_funds,2013,FY2013,78,,,,,subtotal,"subtotal: equals the 1 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,200.00,235.11,0.00,4.16,0.00,-49.24,390.03,1.29,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,78,,,,,subtotal,"subtotal: equals the 1 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,4000.00,2306.06,0.00,58.95,0.00,-984.81,5380.20,17.75,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,78,,,JRAL,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,,2968.17,0.00,219.61,0.00,0.00,22083.79,72.88,8,,0,"TR       $18,896.01",,no check,no total printed
trust_funds,2013,FY2013,78,,,,,subtotal,"subtotal: equals the 1 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,33996.01,11549.12,0.00,450.76,0.00,-1526.46,44469.43,146.75,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,1237.25,359.86,0.00,16.03,0.00,0.00,1613.14,5.32,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 subtotals above it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,5906.38,211.28,0.00,52.81,-2740.49,-259.51,3170.47,10.46,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,131.65,-18.03,17.25,1.48,-15.47,34.47,151.35,0.50,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 subtotals above it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,99.52,54.20,17.25,1.66,-100.00,69.00,141.63,0.47,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,22451.39,354.91,0.00,224.63,-525.73,-474.27,22030.93,72.70,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,4603.02,76.03,0.00,44.74,-399.50,-100.50,4223.79,13.94,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 subtotals above it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,9145.00,1035.78,0.00,101.81,0.00,-100.00,10182.59,33.60,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,row,,,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,1411.05,19.63,625.00,11.01,-972.89,-27.11,1066.69,3.52,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,370404.44,5830.90,0.00,3740.87,-750.34,-7799.66,371426.21,1225.71,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 subtotals above it, in 1 of its columns (v3)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,6268.92,99.99,0.00,61.75,-366.68,-133.32,5930.66,19.57,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,row,,,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,5377.46,77.57,185.00,53.40,-393.87,-106.13,5193.43,17.14,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 8 rows below it, in 1 of its columns (v5)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,427036.08,8102.12,844.50,4310.19,-6264.97,-8897.03,425130.89,1402.93,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 4 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,0.00,9335.39,0.00,98.81,0.00,0.00,9934.20,32.78,9,,1,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,0.00,12491.41,0.00,175.70,0.00,0.00,17667.11,58.30,9,,1,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,1200.00,19092.49,0.00,203.85,0.00,0.00,20496.34,67.64,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,100.00,8346.21,0.00,84.86,0.00,0.00,8531.07,28.15,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,6800.00,49265.50,0.00,563.22,0.00,0.00,56628.72,186.87,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 rows below it, in 8 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,973524.91,16083.63,0.00,9940.40,0.00,0.00,999548.94,3298.53,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 1 subtotals above it, in 8 of its columns",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,973524.91,16083.63,0.00,9940.40,0.00,0.00,999548.94,3298.53,9,,0,,,no check,no total printed
trust_funds,2013,FY2013,79,,,,,subtotal,"subtotal: equals the 8 subtotals above it, in 1 of its columns (v5)",,,,TOWN OF LUNENBURG | TRUST FUNDS | FISCAL YEAR 2013 SUMMARY REPORT | BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | BALANCE BALANCE TO PRINCIPAL EARNINGS FROM OF ,1782354.03,151995.40,10944.50,19368.92,-6264.97,-18381.42,1940016.46,6402.07,9,,0,,,no check,no total printed
trust_funds,2014,FY2014,37,,CEMETERY FUNDS,PERPETUAL CARE BEQUEST,,row,,,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,,174102.91,833.25,6000.00,1744.19,0.00,1807.00,182592.15,7,,0,8000/8001,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CEMETERY FUNDS,C. ALLEN HEADSTONE,,row,,,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8127.00,100.00,337.48,0.00,4.34,0.00,4.42,446.24,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CEMETERY FUNDS,SALE OF CEMETERY LOTS,,row,,,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8115.00,154257.37,29004.55,10700.00,1850.10,0.00,1945.21,196557.23,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CEMETERY FUNDS,SUBTOTALS,,subtotal,,,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,,328460.28,30175.28,16700.00,3598.63,0.00,3756.63,379595.62,7,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CONSERVATION FUNDS,CONSERVATION LAND PURCHASE,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8125.00,21650.00,29736.90,0.00,507.19,0.00,518.70,52412.79,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CONSERVATION FUNDS,R. BURTON CONSERVATION,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8125.00,501.48,1223.02,0.00,17.03,0.00,17.41,1758.94,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CONSERVATION FUNDS,W               8125,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,,232.72,864.36,0.00,10.82,0.00,11.07,1118.97,7,,0,W               8125,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CONSERVATION FUNDS,G. HUBBARD CONSERVATION,,subtotal,"subtotal: equals the 2 subtotals above it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8125.00,161.70,760.29,0.00,9.12,0.00,9.31,940.42,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CONSERVATION FUNDS,I. KIMBALL CONSERVATION,,subtotal,"subtotal: equals the 2 subtotals above it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8125.00,90.85,381.60,0.00,4.66,0.00,4.77,481.88,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,CONSERVATION FUNDS,SUBTOTALS,,subtotal,,,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,,22636.75,32966.17,0.00,548.82,0.00,561.26,56713.00,7,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,CHARLES DICKERSON LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,3000.00,1390.30,0.00,43.33,0.00,44.32,4477.95,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,CATHERINE WATSON LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,2000.00,928.22,0.00,28.94,0.00,29.56,2986.72,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,FRANCIS CALDWELL LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,0.00,233.36,0.00,7.26,0.00,7.40,748.02,8,,1,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,SUSAN DICKINSON LIBRARY B,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,0.00,23.52,0.00,5.17,0.00,5.28,533.97,8,,1,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,EMMA DIMOND LIBRARY BOOKS,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,300.00,139.62,0.00,4.34,0.00,4.44,448.40,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,AUGUST TAYLOR LIBRARY BOOKS,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,300.00,139.48,0.00,4.34,0.00,4.44,448.26,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,STEPHEN STICKNEY LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,2000.00,936.08,0.00,28.98,0.00,29.64,2994.70,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2014,FY2014,37,,LIBRARY FUNDS,LIZZIE TAYLOR LIBRARY BOOKS,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS FISCAL YEAR 2014 SUMMARY REPORT | EY 2014 EY 2014 EY 2014 EX 2014 EY 2014 EY 2014 EY 2014 EY 2014 EY 2014 | ACCOUNT BEGINNING CONTRIBUT NET DISBURSE TRANSFER ENDING UNREALIZED ENDING | FUN,8114.00,300.00,14.10,0.00,3.09,0.00,3.17,320.36,8,,0,,,check failed,"v2: 1,303,285.19 vs 1,787,033.56 (-483,748.37) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 12,397.90 vs -17,777.38 (+30,175.28) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
